start_time,load_1_fixed_corr_mwh,load_2_fixed_corr_mwh,correction_2_fixed,load_3_wind_scaled_mwh,solar_load_mwh,solar_own_use_addition_mwh,final_load_mwh,load_3_wind_scaled_mw,solar_own_use_mw,final_load_mw,solar_to_load_ratio_pct,solar_own_use_efficiency,actual_load_mwh,wind_addition_mwh
2023-04-01 02:30:00,2269.75,2321.5397135416665,51.789713541666664,2363.1998135416666,0.0,0.0,2363.1998135416666,9452.799254166666,0.0,9452.799254166666,0.0,0.0,2640.75,41.6601
2023-04-01 02:45:00,2257.25,2309.0397135416665,51.789713541666664,2350.4264135416665,0.0,0.0,2350.4264135416665,9401.705654166666,0.0,9401.705654166666,0.0,0.0,2628.25,41.386700000000005
2023-04-01 03:00:00,2243.5,2295.2897135416665,51.789713541666664,2336.6259135416667,0.0,0.0,2336.6259135416667,9346.503654166667,0.0,9346.503654166667,0.0,0.0,2614.5,41.336200000000005
2023-04-01 03:15:00,2233.75,2285.5397135416665,51.789713541666664,2326.7983135416666,0.0,0.0,2326.7983135416666,9307.193254166667,0.0,9307.193254166667,0.0,0.0,2604.75,41.2586
2023-04-01 03:30:00,2217.5,2269.2897135416665,51.789713541666664,2310.6825135416666,0.0,0.0,2310.6825135416666,9242.730054166666,0.0,9242.730054166666,0.0,0.0,2588.5,41.3928
2023-04-01 03:45:00,2206.5,2258.2897135416665,51.789713541666664,2300.0973135416666,0.0,0.0,2300.0973135416666,9200.389254166666,0.0,9200.389254166666,0.0,0.0,2577.5,41.80760000000001
2023-04-01 04:00:00,2202.75,2254.5397135416665,51.789713541666664,2296.3490135416664,0.0,0.0,2296.3490135416664,9185.396054166666,0.0,9185.396054166666,0.0,0.0,2573.75,41.80930000000001
2023-04-01 04:15:00,2205.75,2257.5397135416665,51.789713541666664,2300.2175135416664,0.0,0.0,2300.2175135416664,9200.870054166666,0.0,9200.870054166666,0.0,0.0,2576.75,42.677800000000005
2023-04-01 04:30:00,2201.5,2253.2897135416665,51.789713541666664,2296.9735135416663,0.0,0.0,2296.9735135416663,9187.894054166665,0.0,9187.894054166665,0.0,0.0,2572.5,43.683800000000005
2023-04-01 04:45:00,2198.0,2249.7897135416665,51.789713541666664,2294.5076135416666,0.0,0.0,2294.5076135416666,9178.030454166666,0.0,9178.030454166666,0.0,0.0,2569.0,44.7179
2023-04-01 05:00:00,2208.75,2260.5397135416665,51.789713541666664,2307.0455135416664,0.0,0.0,2307.0455135416664,9228.182054166666,0.0,9228.182054166666,0.0,0.0,2579.75,46.5058
2023-04-01 05:15:00,2206.75,2258.5397135416665,51.789713541666664,2306.4598135416663,0.0,0.0,2306.4598135416663,9225.839254166665,0.0,9225.839254166665,0.0,0.0,2577.75,47.920100000000005
2023-04-01 05:30:00,2215.75,2267.5397135416665,51.789713541666664,2317.3316135416667,0.0,0.0,2317.3316135416667,9269.326454166667,0.0,9269.326454166667,0.0,0.0,2586.75,49.7919
